age,temperature
40121.0,-7.1
40480.0,-6.5
40667.0,-7.7
40865.0,-5.4
41259.0,-5.5
41454.0,-7.2
41653.0,-5.3
42254.0,-5.3
42454.0,-6.4
42846.0,-6.4
43045.0,-5.6
43244.0,-6.0
43672.0,-7.2
43923.0,-5.4
44089.0,-5.0
44491.0,-5.8
44706.0,-7.4
44915.0,-5.6
45333.0,-4.5
45517.0,-5.6
45703.0,-6.3
45888.0,-5.3
46075.0,-5.3
46257.0,-5.1
46453.0,-3.0
46792.0,-5.9
46973.0,-6.5
47157.0,-5.3
47532.0,-4.3
47728.0,-6.5
47936.0,-4.5
48431.0,-7.8
48676.0,-6.7
48926.0,-5.2
49431.0,-5.2
49663.0,-5.5
49897.0,-5.4
50364.0,-6.7
50586.0,-5.5
50806.0,-5.3
51255.0,-5.3
51482.0,-5.7
51718.0,-5.1
52176.0,-5.3
52410.0,-6.5
52614.0,-4.5
53035.0,-3.7
53238.0,-3.8
53436.0,-4.9
53832.0,-2.8
54025.0,-2.1
54222.0,-5.2
54623.0,-4.2
54819.0,-5.6
55008.0,-4.9
55424.0,-5.4
55635.0,-5.8
55844.0,-3.7
56280.0,-6.1
56511.0,-5.5
56738.0,-5.9
57181.0,-5.2
57407.0,-5.6
57625.0,-4.4
58039.0,-4.8
58229.0,-5.6
58429.0,-3.7
58849.0,-5.3
59061.0,-4.4
59262.0,-3.4
59635.0,-2.6
59817.0,-5.1
59995.0,-5.0
60369.0,-3.6
60548.0,-4.5
60745.0,-4.7
60921.0,-4.4
61306.0,-5.5
61515.0,-5.1
61877.0,-6.0
62070.0,-6.7
62272.0,-6.0
62471.0,-4.9
62872.0,-7.1
63100.0,-7.0
63552.0,-7.0
63781.0,-8.1
64009.0,-7.2
64466.0,-4.5
64694.0,-6.8
64922.0,-5.1
65399.0,-7.0
65653.0,-7.2
65895.0,-6.9
66410.0,-5.8
66671.0,-7.3
66938.0,-7.9
67431.0,-8.0
67700.0,-6.4
67961.0,-7.6
68219.0,-6.6
68480.0,-7.4
68734.0,-6.2
68984.0,-7.6
69221.0,-7.0
69459.0,-6.7
69699.0,-7.2
69936.0,-6.2
70188.0,-6.5
70436.0,-5.9
70679.0,-6.7
70923.0,-5.4
71166.0,-6.1
71409.0,-5.1
71653.0,-5.2
71896.0,-3.7
72139.0,-4.5
72383.0,-4.5
72625.0,-5.4
72831.0,-4.9
73030.0,-4.5
73262.0,-4.6
73493.0,-6.2
73723.0,-6.2
73961.0,-4.4
74215.0,-3.5
74449.0,-3.5
74699.0,-4.8
74844.0,-3.7
75168.0,-4.6
75396.0,-4.1
75621.0,-4.0
75820.0,-2.9
76029.0,-4.1
76226.0,-4.9
76362.0,-3.6
76650.0,-2.7
76777.0,-4.5
76861.0,-5.8
77125.0,-5.6
77380.0,-3.0
77549.0,-2.7
77836.0,-4.3
78080.0,-4.7
78313.0,-3.8
78525.0,-5.3
78754.0,-5.8
78971.0,-4.3
79187.0,-3.8
79402.0,-3.1
79614.0,-4.8
79807.0,-4.0
79994.0,-3.8
80210.0,-2.6
80410.0,-3.8
80599.0,-3.5
80780.0,-2.3
80956.0,-2.2
81163.0,-1.4
81346.0,-2.9
81533.0,-2.7
81717.0,-3.1
81906.0,-1.7
82107.0,-3.1
82297.0,-1.8
82480.0,-3.4
82651.0,-3.0
82837.0,-3.3
83023.0,-0.1
83202.0,-1.4
83382.0,-1.8
83575.0,-2.1
83755.0,-1.5
83934.0,-1.3
84112.0,-0.9
84293.0,-2.1
84485.0,-2.7
84660.0,-1.1
84772.0,-1.8
85038.0,-2.2
85219.0,-3.1
85412.0,-2.4
85612.0,-3.0
85819.0,-4.4
86010.0,-2.3
86169.0,-4.5
86359.0,-3.0
86569.0,-3.8
86698.0,-3.9
86996.0,-3.9
87209.0,-4.4
87426.0,-4.5
87626.0,-3.7
87831.0,-6.3
88034.0,-4.1
88237.0,-6.2
88440.0,-4.3
88902.0,-5.3
89135.0,-4.8
89366.0,-5.1
89623.0,-3.3
90063.0,-4.8
90297.0,-4.5
90543.0,-3.0
90765.0,-3.8
90984.0,-3.4
91217.0,-1.7
91459.0,-4.1
91701.0,-4.5
91947.0,-3.7
92183.0,-4.5
92425.0,-4.9
92659.0,-5.1
92880.0,-3.9
93118.0,-3.6
93338.0,-3.0
93572.0,-3.0
93783.0,-4.2
94018.0,-3.5
94256.0,-3.1
94482.0,-2.0
94726.0,-3.6
94948.0,-1.5
95172.0,-4.0
95418.0,-1.6
95658.0,-3.8
95915.0,-2.9
96152.0,-1.9
96396.0,-3.6
96631.0,-3.6
96885.0,-3.1
97130.0,-2.2
97373.0,-2.3
97613.0,-2.7
97853.0,-1.5
98084.0,-1.5
98317.0,-2.6
98532.0,-2.0
98742.0,-3.0
98955.0,-2.6
99169.0,-0.9
99383.0,-2.6
99589.0,-4.1
99783.0,-1.5
99973.0,-2.7
100171.0,-2.6
100362.0,-2.9
100542.0,-2.6
100662.0,-1.8
100904.0,-1.4
101095.0,-2.1
101266.0,-0.9
101437.0,-2.5
101618.0,-1.4
101779.0,-2.0
101935.0,-3.3
102102.0,-3.5
102297.0,-2.8
102479.0,-3.7
102673.0,-2.3
102869.0,-3.9
103087.0,-4.0
103299.0,-3.8
103513.0,-2.5
103714.0,-2.0
103915.0,-2.9
104125.0,-0.8
104316.0,-2.1
104514.0,-3.3
104726.0,-2.3
104931.0,-3.0
105150.0,-2.8
105348.0,-0.8
105562.0,-2.2
105759.0,-2.5
105967.0,-2.7
106172.0,-3.1
106394.0,-3.8
106612.0,-5.1
106839.0,-3.3
107078.0,-4.3
107337.0,-5.7
107614.0,-5.2
107898.0,-5.2
108177.0,-5.0
108467.0,-4.3
108752.0,-3.8
109038.0,-4.0
109341.0,-5.3
109644.0,-3.6
109953.0,-3.5
110268.0,-2.1
110582.0,-4.4
110948.0,-4.2
111274.0,-4.4
111618.0,-3.2
111911.0,-3.5
112309.0,-3.6
112635.0,-3.0
112968.0,-2.6
113278.0,-3.9
113610.0,-3.2
113931.0,-3.9
114244.0,-2.1
114559.0,-2.6
114882.0,-2.2
115168.0,-2.9
115510.0,-0.7
115783.0,-0.7
116070.0,-1.8
116350.0,-0.7
116618.0,0.3
116901.0,0.3
117176.0,0.3
117424.0,-1.4
117723.0,-0.5
117977.0,1.0
118232.0,0.3
118485.0,0.4
118745.0,-0.2
118990.0,0.2
119249.0,0.2
119505.0,1.0
119754.0,2.0
120018.0,0.8
120270.0,1.6
120518.0,0.0
120770.0,2.1
121011.0,1.6
121256.0,0.8
121497.0,1.2
121756.0,1.0
122001.0,2.3
122235.0,2.5
122468.0,0.4
122697.0,1.0
122943.0,3.2
123185.0,2.1
123425.0,1.8
123652.0,2.6
123881.0,1.2
124113.0,1.6
124359.0,1.7
124600.0,2.3
124843.0,1.7
125088.0,1.8
125332.0,1.0
125571.0,2.4
125815.0,0.6
126064.0,0.9
126323.0,2.0
126544.0,4.1
126786.0,3.5
127024.0,3.1
127262.0,4.2
127490.0,4.9
127584.0,3.0
127959.0,4.1
128184.0,4.2
128404.0,3.6
128643.0,3.9
128863.0,3.2
129080.0,4.6
129304.0,4.4
129520.0,3.1
129738.0,4.0
129965.0,4.4
130181.0,3.5
130421.0,1.9
130651.0,1.0
130842.0,0.4
131099.0,0.1
131359.0,-0.9
131682.0,-1.3
131913.0,-0.9
132256.0,-2.0
132562.0,-2.6
132830.0,-4.0
132987.0,-2.5
133196.0,-4.2
133331.0,-4.3
133508.0,-4.6
133624.0,-3.2
133834.0,-3.6
133954.0,-5.9
134300.0,-6.0
134518.0,-4.8
134661.0,-6.1
134902.0,-5.4
135066.0,-6.6
135314.0,-6.8
135478.0,-6.9
135735.0,-6.6
135928.0,-6.4
136219.0,-5.6
136408.0,-5.9
136712.0,-7.0
136911.0,-7.2
137210.0,-5.7
137417.0,-7.0
137730.0,-7.1
137939.0,-7.5
138245.0,-8.4
138466.0,-7.5
138818.0,-6.8
139052.0,-6.8
139401.0,-7.8
139634.0,-7.9
139983.0,-7.7
140216.0,-7.4
140565.0,-7.1
140798.0,-7.4
141147.0,-6.8
141379.0,-7.9
141729.0,-6.4
141961.0,-7.3
142311.0,-7.7
142543.0,-7.3
142893.0,-6.7
143125.0,-7.2
143475.0,-8.5
143707.0,-5.9
144057.0,-6.8
144288.0,-7.0
144583.0,-6.2
144780.0,-6.9
145125.0,-5.7
145351.0,-7.3
145690.0,-6.4
145917.0,-6.6
146256.0,-7.5
146596.0,-5.3
146795.0,-6.7
146983.0,-6.2
147265.0,-7.3
147470.0,-6.7
147795.0,-6.9
148012.0,-6.2
148336.0,-5.1
148553.0,-5.9
148878.0,-6.1
149079.0,-5.1
149389.0,-6.3
149590.0,-5.5
149891.0,-6.0
150091.0,-6.4
150390.0,-5.9
150590.0,-5.1
150888.0,-5.0
151076.0,-5.7
151367.0,-6.3
151547.0,-5.7
151796.0,-5.4
152009.0,-4.9
152328.0,-6.7
152541.0,-5.4
152754.0,-6.1
153074.0,-6.1
153393.0,-6.4
153607.0,-6.1
153926.0,-8.1
154139.0,-6.3
154459.0,-6.1
154672.0,-6.9
154991.0,-8.0
155204.0,-7.1
155524.0,-7.5
155737.0,-7.5
156056.0,-8.1
156270.0,-7.3
156618.0,-7.3
156857.0,-7.4
157216.0,-8.2
157336.0,-7.8
157814.0,-7.6
158054.0,-7.5
158425.0,-8.1
158680.0,-6.4
159050.0,-7.4
159285.0,-7.4
159575.0,-8.0
159785.0,-7.4
160104.0,-3.9
160317.0,-5.8
160636.0,-6.1
160848.0,-5.7
161165.0,-6.4
161379.0,-6.1
161718.0,-6.4
161944.0,-5.7
162304.0,-6.8
162540.0,-7.0
162880.0,-6.5
162992.0,-5.7
163407.0,-4.7
163614.0,-5.1
163938.0,-6.5
164129.0,-5.8
164484.0,-5.6
164722.0,-5.3
165079.0,-7.9
165198.0,-6.9
165674.0,-6.7
165912.0,-6.8
166296.0,-7.2
166698.0,-7.8
167057.0,-6.8
167561.0,-6.0
167953.0,-6.4
168337.0,-6.0
168847.0,-5.2
169345.0,-5.5
169694.0,-5.2
170062.0,-4.6
170410.0,-5.8
170842.0,-6.2
171174.0,-5.1
171968.0,-5.6
172320.0,-6.0
172677.0,-6.6
173160.0,-5.4
173569.0,-5.8
174104.0,-5.1
174412.0,-5.5
174699.0,-6.0
175026.0,-4.8
175491.0,-5.2
175888.0,-5.4
176751.0,-6.4
177031.0,-7.3
177461.0,-5.4
177975.0,-6.3
178254.0,-6.2
178612.0,-6.0
179066.0,-5.4
179350.0,-5.2
179820.0,-4.2
180243.0,-4.3
180486.0,-5.5
180833.0,-4.3
181256.0,-4.9
181519.0,-5.0
181930.0,-4.1
182410.0,-5.8
182698.0,-6.6
183095.0,-5.7
183548.0,-7.1
183831.0,-6.8
184228.0,-6.7
184681.0,-6.8
184964.0,-6.3
185361.0,-6.6
185814.0,-4.7
186097.0,-6.1
186494.0,-6.4
186947.0,-5.7
187230.0,-6.4
187622.0,-5.9
188080.0,-5.2
188363.0,-5.1
188759.0,-4.0
189232.0,-4.2
189522.0,-3.5
189873.0,-1.3
190438.0,-5.3
190786.0,-3.6
191197.0,-5.0
191477.0,-5.2
191838.0,-3.7
192325.0,-5.5
192622.0,-5.7
193048.0,-4.7
193527.0,-2.6
193807.0,-2.9
194161.0,-1.9
194590.0,-3.3
194833.0,-4.4
195336.0,-3.9
195926.0,-3.6
196276.0,-3.2
196768.0,-1.9
197312.0,-2.7
197610.0,-1.6
197856.0,-1.3
198151.0,-2.6
198649.0,-1.0
199149.0,0.7
199399.0,-1.5
199648.0,-0.4
199897.0,-1.6
200394.0,0.7
200625.0,-0.2
200859.0,1.3
201329.0,-0.5
201563.0,-0.4
201798.0,0.0
202302.0,-2.4
202555.0,-0.8
202796.0,-2.3
203291.0,-1.8
203511.0,-2.1
203783.0,-2.2
204352.0,-3.6
204652.0,-4.2
204899.0,-3.9
205550.0,-3.9
205827.0,-4.4
206139.0,-2.5
206781.0,-3.5
207092.0,-3.7
207689.0,-2.4
208000.0,-2.6
208291.0,-4.4
208610.0,-2.4
209202.0,-1.5
209521.0,-3.4
210133.0,-2.8
210428.0,-1.8
210723.0,-2.6
211000.0,-2.4
211549.0,-1.6
211823.0,-1.0
212098.0,-1.3
212647.0,-2.4
212921.0,-1.9
213196.0,0.7
213745.0,-1.0
214019.0,-2.3
214294.0,0.1
214849.0,0.5
215145.0,-0.7
215423.0,-1.1
216105.0,-0.9
216168.0,-0.6
216279.0,-1.1
216503.0,0.9
216615.0,0.2
216816.0,-0.9
217062.0,-2.4
217178.0,-0.9
217862.0,-2.0
218215.0,-2.6
218589.0,-3.3
219289.0,-3.0
219607.0,-3.2
219844.0,-2.4
220180.0,-2.0
220349.0,-4.2
220520.0,-4.9
221037.0,-3.0
221326.0,-4.8
221601.0,-4.9
221986.0,-4.3
222179.0,-5.8
222375.0,-5.5
222974.0,-3.9
223282.0,-5.8
223593.0,-4.6
224011.0,-5.9
224221.0,-6.7
224436.0,-6.2
225083.0,-5.8
225409.0,-7.3
225744.0,-5.9
226197.0,-5.4
226420.0,-5.3
226627.0,-4.4
227146.0,-4.7
227370.0,-4.7
227610.0,-2.6
227803.0,-3.8
227922.0,-3.4
228047.0,-4.6
228433.0,-5.4
228638.0,-5.5
228848.0,-5.2
229137.0,-7.2
229308.0,-6.4
229489.0,-5.9
230224.0,-6.1
230646.0,-5.1
231029.0,-4.9
231543.0,-5.2
231803.0,-5.7
232078.0,-6.2
232730.0,-4.6
233272.0,-6.0
233515.0,-4.8
233839.0,-5.4
234000.0,-4.8
234155.0,-4.4
234616.0,-5.6
234849.0,-4.8
235081.0,-5.1
235384.0,-4.2
235535.0,-4.0
235832.0,-4.2
236122.0,-3.5
236332.0,-3.4
236541.0,-2.0
236922.0,-2.0
237315.0,-2.2
237443.0,-1.7
237571.0,-2.8
237824.0,-2.9
238074.0,-1.2
238200.0,-1.7
238324.0,-1.3
238448.0,-1.4
238572.0,-1.8
238818.0,-1.5
239056.0,-1.7
239160.0,-1.2
239276.0,-1.5
239507.0,-2.1
240189.0,-1.9
240307.0,-1.7
240425.0,0.0
240541.0,-0.2
240785.0,-0.3
241037.0,1.4
241161.0,-0.5
241283.0,-2.2
241402.0,-0.7
241522.0,0.5
241756.0,0.7
241985.0,1.8
242226.0,0.9
242467.0,2.2
242588.0,3.4
242703.0,1.9
242929.0,2.5
243039.0,3.5
243146.0,4.0
243360.0,3.4
243579.0,2.8
243799.0,2.8
244032.0,2.6
244523.0,1.5
244784.0,0.0
245062.0,-0.9
245495.0,-1.2
245953.0,-1.9
246272.0,-2.9
246958.0,-4.9
247305.0,-5.3
247689.0,-4.8
248471.0,-5.1
248858.0,-3.4
249235.0,-3.6
250392.0,-5.9
251008.0,-6.4
252082.0,-5.8
252558.0,-5.7
253290.0,-6.1
254047.0,-7.0
254552.0,-6.9
255082.0,-5.1
255609.0,-6.9
256150.0,-6.4
256420.0,-6.0
256716.0,-6.7
257320.0,-6.1
257918.0,-5.5
258204.0,-5.1
258511.0,-5.9
258809.0,-4.8
259681.0,-5.9
260267.0,-4.9
260556.0,-5.5
260832.0,-5.0
261104.0,-4.9
261348.0,-4.3
261839.0,-6.0
262351.0,-4.2
262609.0,-6.2
262865.0,-7.1
263121.0,-5.8
263376.0,-4.6
263815.0,-5.9
264019.0,-5.9
264232.0,-6.5
264628.0,-5.4
264837.0,-5.2
265053.0,-5.8
265266.0,-6.5
265485.0,-5.8
265906.0,-4.6
266291.0,-5.5
266471.0,-5.3
266630.0,-5.1
266790.0,-4.8
266956.0,-5.8
267283.0,-6.0
267614.0,-5.6
267786.0,-6.1
267960.0,-6.4
268133.0,-6.3
268309.0,-6.0
268578.0,-6.8
268859.0,-6.4
269005.0,-6.5
269148.0,-6.7
269290.0,-6.3
269433.0,-5.7
269723.0,-7.2
270014.0,-6.5
270167.0,-6.5
270336.0,-7.9
270508.0,-7.5
270686.0,-6.8
271040.0,-8.0
271407.0,-6.9
271594.0,-7.1
271781.0,-7.2
271967.0,-7.3
272151.0,-6.5
272521.0,-7.7
272844.0,-6.7
273002.0,-7.0
273161.0,-7.3
273319.0,-5.7
273476.0,-6.3
273785.0,-7.1
274089.0,-6.1
274242.0,-6.6
274405.0,-7.0
274569.0,-6.6
274727.0,-5.7
275043.0,-6.4
275338.0,-6.1
275489.0,-6.5
275679.0,-7.1
276253.0,-6.3
278766.0,-5.4
279004.0,-6.3
279356.0,-4.6
279717.0,-5.6
280391.0,-4.8
281058.0,-5.0
281384.0,-3.3
281662.0,-4.3
281983.0,-4.1
282309.0,-4.8
283034.0,-4.4
283403.0,-4.2
283772.0,-3.5
284507.0,-3.4
285223.0,-3.3
285586.0,-3.3
285930.0,-3.0
286579.0,-2.7
286903.0,-2.9
287162.0,-3.0
287406.0,-3.1
287650.0,-2.1
288130.0,-3.1
288614.0,-2.0
288865.0,-2.2
289112.0,-2.4
289541.0,-1.4
289730.0,-2.4
289899.0,-3.0
290055.0,-2.6
290214.0,-0.3
290519.0,-1.6
290670.0,-2.4
290825.0,-2.8
291117.0,-3.7
291442.0,-3.6
291606.0,-3.2
291769.0,-3.0
291954.0,-2.7
292146.0,-2.4
292534.0,-4.4
292728.0,-4.0
292924.0,-3.7
293343.0,-4.9
293771.0,-4.6
293978.0,-3.6
294184.0,-5.1
294390.0,-4.6
294602.0,-5.3
295021.0,-4.7
295226.0,-3.8
295631.0,-3.5
296052.0,-4.4
296308.0,-5.3
296352.0,-5.1
296396.0,-5.0
296439.0,-4.6
296483.0,-4.9
296527.0,-5.1
296572.0,-5.1
296617.0,-4.5
296663.0,-4.2
296708.0,-4.9
296754.0,-4.1
296799.0,-4.9
296845.0,-5.1
296890.0,-4.9
296936.0,-5.0
296981.0,-5.1
297028.0,-6.0
297076.0,-5.3
297123.0,-5.6
297170.0,-5.0
297218.0,-5.2
297265.0,-5.3
297312.0,-6.0
297360.0,-6.7
297407.0,-6.2
297455.0,-5.1
297503.0,-5.5
297551.0,-4.6
297599.0,-5.8
297648.0,-5.3
297696.0,-5.6
297744.0,-6.1
297793.0,-5.8
297841.0,-5.3
297889.0,-5.8
297936.0,-5.0
297983.0,-5.7
298029.0,-6.0
298070.0,-5.2
298111.0,-5.1
298165.0,-5.0
298211.0,-5.7
298256.0,-5.5
298302.0,-5.4
298347.0,-5.2
298392.0,-5.1
298437.0,-4.9
298481.0,-4.1
298525.0,-3.9
298569.0,-3.8
298613.0,-4.5
298657.0,-5.1
298701.0,-5.3
298744.0,-4.8
298788.0,-5.0
298832.0,-4.4
298875.0,-4.2
298918.0,-4.2
298961.0,-4.7
299004.0,-3.6
299047.0,-5.1
299089.0,-4.6
299132.0,-4.2
299175.0,-4.5
299218.0,-5.0
299260.0,-4.8
299303.0,-4.6
299345.0,-4.1
299387.0,-3.3
299429.0,-3.6
299471.0,-4.1
299513.0,-4.2
299555.0,-4.2
299597.0,-4.3
299639.0,-3.8
299681.0,-4.0
299723.0,-4.3
299769.0,-3.4
299811.0,-3.7
299853.0,-3.6
299899.0,-4.5
299933.0,-3.7
299975.0,-3.7
300017.0,-2.8
300059.0,-3.5
300101.0,-4.5
300144.0,-3.9
300188.0,-3.9
300232.0,-3.8
300281.0,-4.0
300321.0,-4.2
300370.0,-3.8
300419.0,-4.7
300468.0,-4.5
300516.0,-4.4
300564.0,-4.8
300612.0,-4.4
300659.0,-4.8
300707.0,-4.4
300754.0,-4.5
300802.0,-5.1
300850.0,-5.4
300897.0,-5.2
300945.0,-4.4
300992.0,-4.6
301040.0,-5.7
301086.0,-6.0
301133.0,-5.9
301180.0,-5.6
301226.0,-5.2
301273.0,-5.5
301320.0,-5.3
301366.0,-5.1
301413.0,-4.7
301460.0,-4.8
301507.0,-5.1
301553.0,-3.9
301599.0,-3.7
301645.0,-4.0
301691.0,-4.8
301737.0,-4.8
301782.0,-4.6
301828.0,-4.5
301874.0,-4.7
301920.0,-4.7
301965.0,-4.4
302010.0,-4.6
302055.0,-4.4
302100.0,-4.1
302145.0,-3.8
302190.0,-4.7
302236.0,-4.9
302281.0,-3.9
302326.0,-4.0
302371.0,-4.2
302416.0,-4.0
302461.0,-4.6
302507.0,-4.7
302552.0,-4.4
302598.0,-4.0
302643.0,-4.2
302688.0,-3.7
302734.0,-3.3
302779.0,-3.7
302825.0,-4.0
302870.0,-3.1
302915.0,-3.5
302961.0,-3.8
303006.0,-3.6
303052.0,-3.3
303097.0,-3.4
303142.0,-3.9
303188.0,-3.1
303233.0,-3.6
303279.0,-4.2
303324.0,-3.4
303368.0,-3.8
303413.0,-4.2
303457.0,-3.8
303501.0,-3.1
303545.0,-3.4
303590.0,-4.1
303634.0,-4.1
303678.0,-3.8
303723.0,-4.2
303766.0,-4.6
303810.0,-3.9
303853.0,-3.9
303897.0,-3.5
303940.0,-3.5
303983.0,-2.9
304026.0,-2.5
304069.0,-2.9
304113.0,-3.9
304160.0,-4.1
304207.0,-4.1
304254.0,-3.3
304301.0,-2.8
304348.0,-3.0
304395.0,-2.9
304441.0,-3.1
304488.0,-4.2
304536.0,-3.1
304583.0,-2.5
304629.0,-1.9
304676.0,-1.8
304725.0,-1.3
304773.0,-2.0
304821.0,-1.9
304870.0,-2.0
304918.0,-2.2
304966.0,-2.1
305015.0,-3.4
305063.0,-4.6
305112.0,-4.5
305161.0,-4.5
305211.0,-3.5
305262.0,-4.0
305313.0,-4.8
305364.0,-4.7
305415.0,-4.6
305466.0,-4.8
305517.0,-4.8
305569.0,-4.1
305620.0,-3.9
305672.0,-4.4
305724.0,-4.4
305775.0,-4.2
305827.0,-3.9
305879.0,-3.9
305931.0,-4.5
305983.0,-4.4
306035.0,-4.8
306087.0,-4.7
306139.0,-4.8
306190.0,-3.8
306241.0,-2.8
306290.0,-3.3
306340.0,-4.8
306390.0,-4.3
306440.0,-4.3
306489.0,-4.4
306539.0,-4.4
306589.0,-4.1
306639.0,-4.1
306688.0,-4.1
306738.0,-4.0
306792.0,-3.6
306846.0,-4.6
306900.0,-5.4
306954.0,-5.8
